,Food Index,Food,Zinc,Thiamin
3391,53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",0.00016,0.000106
3392,53245000,"Cookie, vanilla waffle creme",0.00043,3.7e-05
3393,53246000,"Cookie, tea, Japanese",0.00025,0.00022
3394,53247000,"Cookie, vanilla wafer",0.00035999999999999997,0.000275
3395,53247050,"Cookie, vanilla wafer, reduced fat",0.00033,0.00033800000000000003
3396,53247500,"Cookie, vanilla with caramel, coconut, and chocolate coating",0.00157,0.000133
3397,53248000,"Cookie, whole wheat, dried fruit, nut",0.00126,0.000156
3398,53251100,"Cookie, rugelach",0.0004,0.000228
3399,53260030,"Cookie, dietetic, chocolate chip",0.00047,0.000373
3400,53260150,"Cookie, lemon wafer, lowfat",0.00075,0.0005110000000000001
3401,53260200,"Cookie, dietetic, oatmeal with raisins",0.00049,0.00046
3402,53260300,"Cookie, dietetic, sandwich type",0.00058,0.000524
3403,53260400,"Cookie, dietetic, sugar or plain",0.00034,0.000481
3404,53270100,"Cookies, Puerto Rican (Mantecaditos polvorones)",0.00043,0.000359
3405,53300100,"Pie, NFS",0.00016,2.8e-05
3406,53300170,"Pie, individual size or tart, NFS",0.00022,0.000188
3407,53300180,"Pie, fried, NFS",0.00023,0.00014099999999999998
3408,53301000,"Pie, apple, two crust",0.00016,2.8e-05
3409,53301070,"Pie, apple, individual size or tart",0.00023,0.00014099999999999998
3410,53301080,"Pie, apple, fried pie",0.00023,0.00014099999999999998
3411,53301500,"Pie, apple, one crust",0.00014000000000000001,0.000104
3412,53301750,"Pie, apple, diet",0.00016,0.000129
3413,53302000,"Pie, apricot, two crust",0.00027,0.000163
3414,53302070,"Pie, apricot, individual size or tart",0.00023,0.00014099999999999998
3415,53302080,"Pie, apricot, fried pie",0.00023,0.00014099999999999998
3416,53303000,"Pie, blackberry, two crust",0.0004,0.00014099999999999998
3417,53303070,"Pie, blackberry, individual size or tart",0.00041,0.000162
3418,53303500,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; two crust",0.00020999999999999998,0.000153
3419,53303510,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; one crust",0.00016,9.800000000000001e-05
3420,53303570,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry, individual size or tart",0.00023,0.000175
3421,53304000,"Pie, blueberry, two crust",0.00016,1e-05
3422,53304050,"Pie, blueberry, one crust",0.00017,0.000126
3423,53304070,"Pie, blueberry, individual size or tart",0.00023999999999999998,0.00016700000000000002
3424,53305000,"Pie, cherry, two crust",0.00017999999999999998,2.3e-05
3425,53305010,"Pie, cherry, one crust",0.00016,0.00010499999999999999
3426,53305070,"Pie, cherry, individual size or tart",0.00017999999999999998,2.3e-05
3427,53305080,"Pie, cherry, fried pie",0.00023,0.00014099999999999998
3428,53305700,"Pie, lemon (not cream or meringue)",0.00043,0.000179
3429,53305720,"Pie, lemon (not cream or meringue), individual size or tart",0.00044,0.000203
3430,53305750,"Pie, lemon, fried pie",0.00023,0.00014099999999999998
3431,53306000,"Pie, mince, two crust",0.00022,0.00015
3432,53306070,"Pie, mince, individual size or tart",0.00025,0.000194
3433,53307000,"Pie, peach, two crust",8.999999999999999e-05,6.1e-05
3434,53307050,"Pie, peach, one crust",0.00023,0.000112
3435,53307070,"Pie, peach, individual size or tart",0.00027,0.00018099999999999998
3436,53307080,"Pie, peach, fried pie",0.00023,0.00014099999999999998
3437,53307500,"Pie, pear, two crust",0.0002,0.000147
3438,53307570,"Pie, pear, individual size or tart",0.00022,0.00016900000000000002
3439,53308000,"Pie, pineapple, two crust",0.00023,0.000179
3440,53308070,"Pie, pineapple, individual size or tart",0.00023,0.00014099999999999998
3441,53308300,"Pie, plum, two crust",0.00022,0.00016700000000000002
3442,53308500,"Pie, prune, one crust",0.00019,0.000123
3443,53309000,"Pie, raisin, two crust",0.00017999999999999998,0.000146
3444,53309070,"Pie, raisin, individual size or tart",0.00022,0.000178
3445,53310000,"Pie, raspberry, one crust",0.00034,0.00010499999999999999
3446,53310050,"Pie, raspberry, two crust",0.00034,0.000154
3447,53311000,"Pie, rhubarb, two crust",0.00025,0.00019700000000000002
3448,53311050,"Pie, rhubarb, one crust",0.0002,0.00014399999999999998
3449,53311070,"Pie, rhubarb, individual size or tart",0.00027,0.00021799999999999999
3450,53312000,"Pie, strawberry, one crust",0.00022,0.000127
3451,53313000,"Pie, strawberry-rhubarb, two crust",0.00025,0.000184
3452,53314000,"Pie, strawberry, individual size or tart",0.00023999999999999998,0.000162
3453,53340000,"Pie, apple-sour cream",0.00017999999999999998,9.6e-05
3454,53340500,"Pie, cherry, made with cream cheese and sour cream",0.0003,6.500000000000001e-05
3455,53341000,"Pie, banana cream",0.00047999999999999996,0.00013900000000000002
3456,53341070,"Pie, banana cream, individual size or tart",0.00044,0.000131
3457,53341500,"Pie, buttermilk",0.0004,0.00010499999999999999
3458,53341750,"Pie, chess",0.00049,0.000108
3459,53342000,"Pie, chocolate cream",0.0010500000000000002,0.00014399999999999998
3460,53342070,"Pie, chocolate cream, individual size or tart",0.00099,0.00017
3461,53343000,"Pie, coconut cream",0.00047,5e-05
3462,53343070,"Pie, coconut cream, individual size or tart",0.00057,0.000134
3463,53344000,"Pie, custard",0.0005200000000000001,3.9e-05
3464,53344070,"Pie, custard, individual size or tart",0.00057,0.00013900000000000002
3465,53344200,Mixed fruit tart filled with custard or cream cheese,0.00038,6.7e-05
3466,53344300,Dessert pizza,0.00023999999999999998,4.6e-05
3467,53345000,"Pie, lemon cream",0.00047,0.000102
3468,53345070,"Pie, lemon cream, individual size or tart",0.00046,0.00011899999999999999
3469,53346000,"Pie, peanut butter cream",0.00086,0.000146
3470,53346500,"Pie, pineapple cream",0.00038,0.000118
3471,53347000,"Pie, pumpkin",0.00039,0.000177
3472,53347070,"Pie, pumpkin, individual size or tart",0.00039,0.000177
3473,53347100,"Pie, raspberry cream",0.00020999999999999998,7.7e-05
3474,53347500,"Pie, sour cream, raisin",0.00047999999999999996,0.000174
3475,53347600,"Pie, squash",0.00041,0.000103
3476,53348000,"Pie, strawberry cream",0.00016,6.900000000000001e-05
3477,53348070,"Pie, strawberry cream, individual size or tart",0.00019,0.00010899999999999999
3478,53360000,"Pie, sweetpotato",0.00041999999999999996,9.900000000000001e-05
3479,53365000,"Pie, vanilla cream",0.00053,0.00013900000000000002
3480,53366000,"Pie, yogurt, frozen",0.00041999999999999996,4.4e-05
3481,53370000,"Pie, chiffon, not chocolate",0.00055,0.000118
3482,53371000,"Pie, chiffon, chocolate",0.0009699999999999999,0.000118
3483,53371100,"Pie, chiffon, with liqueur",0.0005,5.7e-05
3484,53373000,"Pie, black bottom",0.00086,4.2999999999999995e-05
3485,53381000,"Pie, lemon meringue",0.00049,6.2e-05
3486,53381070,"Pie, lemon meringue, individual size or tart",0.00049,6.2e-05
3487,53382000,"Pie, chocolate-marshmallow",0.00098,7.9e-05
3488,53385000,"Pie, pecan",0.00087,0.000204
3489,53385070,"Pie, pecan, individual size or tart",0.00087,0.000204
3490,53385500,"Pie, oatmeal",0.00086,0.00016
3491,53386000,"Pie, pudding, flavors other than chocolate",0.00035999999999999997,0.000136
3492,53386050,"Pie, pudding, flavors other than chocolate, individual size or tart",0.00043,0.000184
3493,53386250,"Pie, pudding, chocolate, with chocolate coating, individual size",0.0008,0.000156
3494,53386500,"Pie, pudding, flavors other than chocolate, with chocolate coating, individual size",0.00073,0.000154
3495,53387000,"Pie, Toll house chocolate chip",0.00092,0.000177
3496,53390000,"Pie, shoo-fly",0.00038,0.000193
3497,53390100,"Pie, tofu with fruit",0.0005,4.2999999999999995e-05
3498,53391000,Pie shell,0.00051,0.0003
3499,53391100,"Pie shell, graham cracker",0.00125,0.000184
3500,53391150,"Pie shell, chocolate wafer",0.00082,0.000154
3501,53391200,Vanilla wafer dessert base,0.00023999999999999998,0.000189
3502,53400200,"Blintz, cheese-filled",0.0005899999999999999,0.000106
3503,53400300,"Blintz, fruit-filled",0.00045,7.199999999999999e-05
3504,53410100,"Cobbler, apple",0.00020999999999999998,0.000104
3505,53410200,"Cobbler, apricot",0.00027,0.000101
3506,53410300,"Cobbler, berry",0.00028000000000000003,0.00013800000000000002
3507,53410500,"Cobbler, cherry",0.0002,0.000104
3508,53410800,"Cobbler, peach",0.00026000000000000003,0.00011
3509,53410850,"Cobbler, pear",0.00022,0.000104
3510,53410860,"Cobbler, pineapple",0.00023,0.000133
3511,53410880,"Cobbler, plum",0.00020999999999999998,0.000108
3512,53410900,"Cobbler, rhubarb",0.0002,0.00010899999999999999
3513,53415100,"Crisp, apple, apple dessert",0.00020999999999999998,9.6e-05
3514,53415120,"Fritter, apple",0.00057,0.00017
3515,53415200,"Fritter, banana",0.00047,0.000129
3516,53415220,"Fritter, berry",0.00054,0.000152
3517,53415300,"Crisp, blueberry",0.00019,0.000111
3518,53415400,"Crisp, cherry",0.00014000000000000001,8.599999999999999e-05
3519,53415500,"Crisp, peach",0.00019,7.8e-05
3520,53415600,"Crisp, rhubarb",0.00011999999999999999,6.4e-05
3521,53420000,"Cream puff, eclair, custard or cream filled, NS as to icing",0.00061,0.000115
3522,53420100,"Cream puff, eclair, custard or cream filled, not iced",0.0006,0.000122
3523,53420200,"Cream puff, eclair, custard or cream filled, iced",0.00045,0.000263
3524,53420210,"Cream puff, eclair, custard or cream filled, iced, reduced fat",0.00035,6.500000000000001e-05
3525,53420250,"Cream puff, no filling or icing",0.00073,0.000206
3526,53420300,"Air filled fritter or fried puff, without syrup, Puerto Rican style (Bunuelos de viento)",0.0005899999999999999,0.00013800000000000002
3527,53420310,"Wheat flour fritter, without syrup",0.00065,0.000156
3528,53420400,"Sopaipilla, without syrup or honey",0.00037,0.000311
3529,53420410,Sopaipilla with syrup or honey,0.00033,0.00023
3530,53430000,"Crepe, dessert type, NS as to filling",0.00049,9.6e-05
3531,53430100,"Crepe, dessert type, chocolate-filled",0.00064,9.1e-05
3532,53430200,"Crepe, dessert type, fruit-filled",0.00049,9.6e-05
3533,53430250,Crepe suzette,0.00062,0.000123
3534,53430300,"Crepe, dessert type, ice cream-filled",0.00079,0.000114
3535,53430700,"Tamale, sweet",0.00049,0.000177
3536,53430750,"Tamale, sweet, with fruit",0.00037,0.000134
3537,53440000,"Strudel, apple",0.00019,4e-05
3538,53440300,"Strudel, berry",0.00037,0.00016900000000000002
3539,53440500,"Strudel, cherry",0.00053,0.00016800000000000002
3540,53440600,"Strudel, cheese",0.00099,0.00014099999999999998
3541,53440700,"Strudel, peach",0.00034,0.00013800000000000002
3542,53440750,"Strudel, pineapple",0.00029,0.000178
3543,53440800,"Strudel, cheese and fruit",0.0007199999999999999,0.00013800000000000002
3544,53441110,Baklava,0.00073,0.000243
3545,53441210,Basbousa (semolina dessert dish),0.00061,0.00013900000000000002
3546,53450000,"Turnover or dumpling, apple",0.00026000000000000003,0.00020999999999999998
3547,53450300,"Turnover or dumpling, berry",0.0003,0.00022700000000000002
3548,53450500,"Turnover or dumpling, cherry",0.00023,0.000184
3549,53450800,"Turnover or dumpling, lemon",0.0003,0.000174
3550,53451000,"Turnover or dumpling, peach",0.00032,0.000214
3551,53451500,"Turnover, guava",0.0003,0.000194
3552,53451750,"Turnover, pumpkin",0.00055,0.000149
3553,53452100,"Pastry, fruit-filled",0.00069,0.000202
3554,53452120,"Pastry, Oriental, made with bean or lotus seed paste filling (baked)",0.0005899999999999999,0.000261
3555,53452130,"Pastry, Oriental, made with bean paste and salted egg yolk filling (baked)",0.00088,0.000242
3556,53452150,"Pastry, Chinese, made with rice flour",0.00044,5.4e-05
3557,53452170,"Pastry, cookie type, fried",0.0005899999999999999,0.00023899999999999998
3558,53452200,"Pastry, Italian, with cheese",0.00094,0.000153
3559,53452400,"Pastry, puff",0.00054,0.000323
3560,53452420,"Pastry, puff, custard or cream filled, iced or not iced",0.00047999999999999996,0.000193
3561,53452450,Cheese pastry puffs,0.0009,0.000114
3562,53452500,"Pastry, mainly flour and water, fried",0.0005200000000000001,0.00044
3563,53453150,"Empanada, Mexican turnover, fruit-filled",0.00027,0.000212
3564,53453170,"Empanada,  Mexican turnover, pumpkin",0.00032,0.000187
3565,53500100,"Breakfast pastry, NFS",0.0007199999999999999,0.0003
3566,53510000,"Danish pastry, plain or spice",0.0007199999999999999,0.0003
3567,53510100,"Danish pastry, with fruit",0.00054,0.000263
3568,53510200,"Danish pastry, with nuts",0.00087,0.00022
3569,53511000,"Danish pastry, with cheese",0.0007,0.00019
3570,53511500,"Danish pastry, with cheese, fat free, cholesterol free",0.00047,0.000311
3571,53520000,"Doughnut, NS as to cake or yeast",0.0009599999999999999,0.00027400000000000005
3572,53520110,"Doughnut, cake type",0.00068,0.000237
3573,53520120,"Doughnut, chocolate, cake type",0.00057,4.4999999999999996e-05
3574,53520140,"Doughnut, cake type, chocolate covered",0.00098,0.000163
3575,53520150,"Doughnut, cake type, chocolate covered, dipped in peanuts",0.00108,0.00019700000000000002
3576,53520160,"Doughnut, chocolate, cake type, with chocolate icing",0.00108,0.000201
3577,53520200,Churros,0.00019,0.000157
3578,53520500,"Doughnut, oriental",0.00055,0.00025
3579,53520600,"Cruller, NFS",0.00068,0.000237
3580,53520700,French cruller,0.00026000000000000003,0.00018099999999999998
3581,53521100,"Doughnut, chocolate, raised or yeast, with chocolate icing",0.0016200000000000001,0.000231
3582,53521110,"Doughnut, raised or yeast",0.00125,0.000312
3583,53521120,"Doughnut, chocolate, raised or yeast",0.00148,0.000303
3584,53521130,"Doughnut, raised or yeast, chocolate covered",0.00138,0.00023300000000000003
3585,53521140,"Doughnut, jelly",0.00075,0.000312
3586,53521210,"Doughnut, custard-filled",0.0008,0.00033800000000000003
3587,53521220,"Doughnut, chocolate cream-filled",0.00108,0.000251
3588,53521230,"Doughnut, custard-filled, with icing",0.0008,0.000191
3589,53521250,"Doughnut, wheat",0.00068,0.00022
3590,53521300,"Doughnut, wheat, chocolate covered",0.00109,0.000182
3591,53530000,Breakfast tart,0.00035,0.000388
3592,53530010,"Breakfast tart, lowfat",0.00028000000000000003,0.000285
3593,53540000,"Breakfast bar, NFS",0.00285,0.00064
3594,53540200,"Breakfast bar, cereal crust with fruit filling, lowfat",0.0040999999999999995,0.001
3595,53540300,Fiber One Chewy Bar,0.00196,0.0006879999999999999
3596,53540400,Kellogg's Nutri-Grain Cereal Bar,0.0009,0.000608
3597,53540402,Kellogg's Nutri-Grain Yogurt Bar,0.0009,0.000608
3598,53540404,Kellogg's Nutri-Grain Fruit and Nut Bar,0.00328,0.000465
3599,53540500,"Breakfast bar, date, with yogurt coating",0.00146,0.000212
3600,53540600,Milk 'n Cereal bar,0.0008399999999999999,0.000615
3601,53540700,Kellogg's Special K bar,0.0017800000000000001,0.0006820000000000001
3602,53540800,Kashi GOLEAN Chewy Bars,0.0014,0.000135
3603,53540802,Kashi TLC Chewy Granola Bar,0.0016,0.000115
3604,53540804,Kashi GOLEAN Crunchy Bars,0.00483,0.000259
3605,53540806,Kashi TLC Crunchy Granola Bar,0.0028599999999999997,0.000486
3606,53540900,Nature Valley Chewy Trail Mix Granola Bar,0.00135,0.00064
3607,53540902,Nature Valley Chewy Granola Bar with Yogurt Coating,0.00158,0.000905
3608,53540904,Nature Valley Sweet and Salty Nut Granola Bar,0.00177,0.000357
3609,53540906,Nature Valley Crunchy Granola Bar,0.0020299999999999997,0.000264
3610,53541000,Quaker Chewy Granola Bar,0.0013,0.00016900000000000002
3611,53541002,Quaker Chewy 90 Calorie Granola Bar,0.00123,0.000189
3612,53541004,Quaker Chewy 25% Less Sugar Granola Bar,0.00134,0.00019
3613,53541006,Quaker Chewy Dipps Granola Bar,0.0012,0.000132
3614,53541200,Meal replacement bar,0.00214,0.000804
3615,53541300,Slim Fast Original Meal Bar,0.005730000000000001,0.0017
3616,53542000,"Snack bar, oatmeal",0.0014199999999999998,0.0005
3617,53542100,"Granola bar, NFS",0.0016,0.00028000000000000003
3618,53542200,"Granola bar, lowfat, NFS",0.0018700000000000001,0.00049
3619,53542210,"Granola bar, nonfat",0.0014199999999999998,2.9999999999999997e-05
3620,53543000,"Granola bar, reduced sugar, NFS",0.00134,0.00019
3621,53543100,"Granola bar, peanuts, oats, sugar, wheat germ",0.00209,0.00019
3622,53544200,"Granola bar, chocolate-coated, NFS",0.00117,0.00014000000000000001
3623,53544210,"Granola bar, with coconut, chocolate-coated",0.00117,0.00014000000000000001
3624,53544220,"Granola bar with nuts, chocolate-coated",0.00147,0.0001
3625,53544230,"Granola bar, oats, nuts, coated with non-chocolate coating",0.00141,0.000102
3626,53544250,"Granola bar, coated with non-chocolate coating",0.00147,0.0001
3627,53544300,"Granola bar, high fiber, coated with non-chocolate yogurt coating",0.00207,0.00047999999999999996
3628,53544400,"Granola bar, with rice cereal",0.00149,0.000571
